restaurant_name,restaurant_url,location,price_level,cuisine,michelin_distinction,raw_card_text,page_number
Naides,https://guide.michelin.com/us/en/california/san-francisco/restaurant/naides," San Francisco, CA, USA",$$$$,Filipino,,"Reserve a table | New | Naides | San Francisco, CA, USA | $$$$ · Filipino",5
Little Mountain,https://guide.michelin.com/us/en/california/montecito/restaurant/little-mountain," Montecito, CA, USA",$$$,Californian,,"New | Little Mountain | Montecito, CA, USA | $$$ · Californian",5
Veerays,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/veerays," New York, NY, USA",$$$$,"Indian | Reserve a table | Casa Ora | Brooklyn, NY, USA | $$$ · Venezuelan | Win Son | Brooklyn, NY, USA | $$$ · Chinese | Meju | Queens, NY, USA | $$$$ · Korean | Reserve a table | Fasano | New York, NY, USA | $$$$ · Italian | Reserve a table | Gui | New York, NY, USA | $$$$ · Steakhouse | Reserve a table | Kochi | New York, NY, USA | $$$$ · Korean | Reserve a table | Mari | New York, NY, USA | $$$$ · Korean | Reserve a table | Hart's | Brooklyn, NY, USA | $$ · Mediterranean Cuisine | Reserve a table | Casa Enrique | Queens, NY, USA | $$ · Mexican | Hupo | Queens, NY, USA | $$ · Chinese | Runner Up | Brooklyn, NY, USA | $$ · American | Reserve a table | Jupiter | New York, NY, USA | $$$ · Italian | Kung Fu Little Steamed Buns Ramen | New York, NY, USA | $ · Chinese | Reserve a table | Le Rock | New York, NY, USA | $$$$ · Contemporary | Reserve a table | See No Evil Pizza | New York, NY, USA | $$ · Pizza | Reserve a table | R40 | Queens, NY, USA | $$$ · Argentinian | Don Antonio | New York, NY, USA | $$ · Pizza | Reserve a table | Le Bernardin | New York, NY, USA | $$$$ · Seafood | The Grill | New York, NY, USA | $$$$ · American | Cafe Mado | Brooklyn, NY, USA | $ · American Contemporary | Reserve a table | Le Jardinier New York | New York, NY, USA | $$$$ · French | Reserve a table | Chalong | New York, NY, USA | $$$ · Thai | LORE | Brooklyn, NY, USA | $$ · Contemporary | Lobster Club | New York, NY, USA | $$$ · Japanese | Reserve a table | Gallaghers | New York, NY, USA | $$$ · Steakhouse | Reserve a table | Santi | New York, NY, USA | $$$$ · Italian Contemporary | 53 | New York, NY, USA | $$$$ · Asian | Reserve a table | The Modern | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Hyderabadi Zaiqa | New York, NY, USA | $ · Indian | Reserve a table | Caviar Russe | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Benoit | New York, NY, USA | $$$ · French | Reserve a table | YingTao | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Aquavit | New York, NY, USA | $$$$ · Scandinavian | Reserve a table | Four Twenty Five | New York, NY, USA | $$$$ · Contemporary | Chavela’s | Brooklyn, NY, USA | $$ · Mexican | Reserve a table | Roberta's | Brooklyn, NY, USA | $$ · Pizza | Reserve a table | Agi's Counter | Brooklyn, NY, USA | $$ · Creative | Reserve a table | Chola | New York, NY, USA | $$$ · Indian | Reserve a table | Sobre Masa | Brooklyn, NY, USA | $$ · Mexican | Reserve a table | Marea | New York, NY, USA | $$$$ · Seafood | Per Se | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Le Veau d'Or | New York, NY, USA | $$$ · French | Reserve a table | Masa | New York, NY, USA | $$$$ · Japanese | Daphne's | Brooklyn, NY, USA | $$ · Italian-American | Reserve a table | Jean-Georges | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Café Boulud | New York, NY, USA | $$$$ · French | Lungi | New York, NY, USA | $$$ · Sri Lankan",Michelin Star,"Reserve a table | Veerays | New York, NY, USA | $$$$ · Indian | Reserve a table | Casa Ora | Brooklyn, NY, USA | $$$ · Venezuelan | Win Son | Brooklyn, NY, USA | $$$ · Chinese | Meju | Queens, NY, USA | $$$$ · Korean | Reserve a table | Fasano | New York, NY, USA | $$$$ · Italian | Reserve a table | Gui | New York, NY, USA | $$$$ · Steakhouse | Reserve a table | Kochi | New York, NY, USA | $$$$ · Korean | Reserve a table | Mari | New York, NY, USA | $$$$ · Korean | Reserve a table | Hart's | Brooklyn, NY, USA | $$ · Mediterranean Cuisine | Reserve a table | Casa Enrique | Queens, NY, USA | $$ · Mexican | Hupo | Queens, NY, USA | $$ · Chinese | Runner Up | Brooklyn, NY, USA | $$ · American | Reserve a table | Jupiter | New York, NY, USA | $$$ · Italian | Kung Fu Little Steamed Buns Ramen | New York, NY, USA | $ · Chinese | Reserve a table | Le Rock | New York, NY, USA | $$$$ · Contemporary | Reserve a table | See No Evil Pizza | New York, NY, USA | $$ · Pizza | Reserve a table | R40 | Queens, NY, USA | $$$ · Argentinian | Don Antonio | New York, NY, USA | $$ · Pizza | Reserve a table | Le Bernardin | New York, NY, USA | $$$$ · Seafood | The Grill | New York, NY, USA | $$$$ · American | Cafe Mado | Brooklyn, NY, USA | $ · American Contemporary | Reserve a table | Le Jardinier New York | New York, NY, USA | $$$$ · French | Reserve a table | Chalong | New York, NY, USA | $$$ · Thai | LORE | Brooklyn, NY, USA | $$ · Contemporary | Lobster Club | New York, NY, USA | $$$ · Japanese | Reserve a table | Gallaghers | New York, NY, USA | $$$ · Steakhouse | Reserve a table | Santi | New York, NY, USA | $$$$ · Italian Contemporary | 53 | New York, NY, USA | $$$$ · Asian | Reserve a table | The Modern | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Hyderabadi Zaiqa | New York, NY, USA | $ · Indian | Reserve a table | Caviar Russe | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Benoit | New York, NY, USA | $$$ · French | Reserve a table | YingTao | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Aquavit | New York, NY, USA | $$$$ · Scandinavian | Reserve a table | Four Twenty Five | New York, NY, USA | $$$$ · Contemporary | Chavela’s | Brooklyn, NY, USA | $$ · Mexican | Reserve a table | Roberta's | Brooklyn, NY, USA | $$ · Pizza | Reserve a table | Agi's Counter | Brooklyn, NY, USA | $$ · Creative | Reserve a table | Chola | New York, NY, USA | $$$ · Indian | Reserve a table | Sobre Masa | Brooklyn, NY, USA | $$ · Mexican | Reserve a table | Marea | New York, NY, USA | $$$$ · Seafood | Per Se | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Le Veau d'Or | New York, NY, USA | $$$ · French | Reserve a table | Masa | New York, NY, USA | $$$$ · Japanese | Daphne's | Brooklyn, NY, USA | $$ · Italian-American | Reserve a table | Jean-Georges | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Café Boulud | New York, NY, USA | $$$$ · French | Lungi | New York, NY, USA | $$$ · Sri Lankan",6
Veerays,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/veerays," New York, NY, USA",$$$$,Indian,,"Reserve a table | Veerays | New York, NY, USA | $$$$ · Indian",6
Casa Ora,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/casa-ora," Brooklyn, NY, USA",$$$,Venezuelan,,"Reserve a table | Casa Ora | Brooklyn, NY, USA | $$$ · Venezuelan",6
Win Son,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/win-son," Brooklyn, NY, USA",$$$,Chinese,bib,"Win Son | Brooklyn, NY, USA | $$$ · Chinese",6
Meju,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/meju," Queens, NY, USA",$$$$,Korean,1 star,"Meju | Queens, NY, USA | $$$$ · Korean",6
Fasano,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/fasano-1210236," New York, NY, USA",$$$$,Italian,,"Reserve a table | Fasano | New York, NY, USA | $$$$ · Italian",6
Gui,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gui-1207502," New York, NY, USA",$$$$,Steakhouse,,"Reserve a table | Gui | New York, NY, USA | $$$$ · Steakhouse",6
Kochi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kochi," New York, NY, USA",$$$$,Korean,1 star,"Reserve a table | Kochi | New York, NY, USA | $$$$ · Korean",6
Mari,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/mari," New York, NY, USA",$$$$,Korean,1 star,"Reserve a table | Mari | New York, NY, USA | $$$$ · Korean",6
Hart's,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/hart-s," Brooklyn, NY, USA",$$,Mediterranean Cuisine,,"Reserve a table | Hart's | Brooklyn, NY, USA | $$ · Mediterranean Cuisine",6
Casa Enrique,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/casa-enrique," Queens, NY, USA",$$,Mexican,,"Reserve a table | Casa Enrique | Queens, NY, USA | $$ · Mexican",6
Hupo,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/hupo," Queens, NY, USA",$$,Chinese,bib,"Hupo | Queens, NY, USA | $$ · Chinese",6
Runner Up,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/runner-up," Brooklyn, NY, USA",$$,American,bib,"Runner Up | Brooklyn, NY, USA | $$ · American",6
Jupiter,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jupiter," New York, NY, USA",$$$,Italian,,"Reserve a table | Jupiter | New York, NY, USA | $$$ · Italian",6
Kung Fu Little Steamed Buns Ramen,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kung-fu-little-steamed-buns-ramen," New York, NY, USA",$,Chinese,bib,"Kung Fu Little Steamed Buns Ramen | New York, NY, USA | $ · Chinese",6
Le Rock,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-rock," New York, NY, USA",$$$$,Contemporary,,"Reserve a table | Le Rock | New York, NY, USA | $$$$ · Contemporary",6
See No Evil Pizza,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/see-no-evil-pizza," New York, NY, USA",$$,Pizza,,"Reserve a table | See No Evil Pizza | New York, NY, USA | $$ · Pizza",6
R40,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/r40," Queens, NY, USA",$$$,Argentinian,,"Reserve a table | R40 | Queens, NY, USA | $$$ · Argentinian",6
Don Antonio,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/don-antonio-by-starita," New York, NY, USA",$$,Pizza,,"Don Antonio | New York, NY, USA | $$ · Pizza",6
Le Bernardin,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-bernardin," New York, NY, USA",$$$$,Seafood,3 star,"Reserve a table | Le Bernardin | New York, NY, USA | $$$$ · Seafood",6
The Grill,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-grill," New York, NY, USA",$$$$,American,,"The Grill | New York, NY, USA | $$$$ · American",6
Cafe Mado,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/cafe-mado," Brooklyn, NY, USA",$,American Contemporary,,"Cafe Mado | Brooklyn, NY, USA | $ · American Contemporary",6
Le Jardinier New York,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-jardinier," New York, NY, USA",$$$$,French,,"Reserve a table | Le Jardinier New York | New York, NY, USA | $$$$ · French",6
Chalong,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chalong," New York, NY, USA",$$$,Thai,bib,"Reserve a table | Chalong | New York, NY, USA | $$$ · Thai",6
LORE,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/lore," Brooklyn, NY, USA",$$,Contemporary,bib,"LORE | Brooklyn, NY, USA | $$ · Contemporary",6
Lobster Club,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/lobster-club," New York, NY, USA",$$$,Japanese,,"Lobster Club | New York, NY, USA | $$$ · Japanese",6
Gallaghers,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gallaghers," New York, NY, USA",$$$,Steakhouse,,"Reserve a table | Gallaghers | New York, NY, USA | $$$ · Steakhouse",6
Santi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/santi," New York, NY, USA",$$$$,Italian Contemporary,,"Reserve a table | Santi | New York, NY, USA | $$$$ · Italian Contemporary",6
53,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/53," New York, NY, USA",$$$$,Asian,,"53 | New York, NY, USA | $$$$ · Asian",6
The Modern,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-modern," New York, NY, USA",$$$$,Contemporary,2 star,"Reserve a table | The Modern | New York, NY, USA | $$$$ · Contemporary",6
Hyderabadi Zaiqa,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/hyderabadi-zaiqa," New York, NY, USA",$,Indian,,"Reserve a table | Hyderabadi Zaiqa | New York, NY, USA | $ · Indian",6
Caviar Russe,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/caviar-russe," New York, NY, USA",$$$$,Contemporary,,"Reserve a table | Caviar Russe | New York, NY, USA | $$$$ · Contemporary",6
Benoit,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/benoit," New York, NY, USA",$$$,French,,"Reserve a table | Benoit | New York, NY, USA | $$$ · French",6
YingTao,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/yingtao," New York, NY, USA",$$$$,Contemporary,1 star,"Reserve a table | YingTao | New York, NY, USA | $$$$ · Contemporary",6
Aquavit,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aquavit," New York, NY, USA",$$$$,Scandinavian,2 star,"Reserve a table | Aquavit | New York, NY, USA | $$$$ · Scandinavian",6
Four Twenty Five,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/four-twenty-five," New York, NY, USA",$$$$,Contemporary,,"Reserve a table | Four Twenty Five | New York, NY, USA | $$$$ · Contemporary",6
Chavela’s,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/chavela-s," Brooklyn, NY, USA",$$,Mexican,bib,"Chavela’s | Brooklyn, NY, USA | $$ · Mexican",6
Roberta's,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/roberta-s," Brooklyn, NY, USA",$$,Pizza,bib,"Reserve a table | Roberta's | Brooklyn, NY, USA | $$ · Pizza",6
Agi's Counter,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/agi-s-counter," Brooklyn, NY, USA",$$,Creative,bib,"Reserve a table | Agi's Counter | Brooklyn, NY, USA | $$ · Creative",6
Chola,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chola," New York, NY, USA",$$$,Indian,,"Reserve a table | Chola | New York, NY, USA | $$$ · Indian",6
Sobre Masa,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/sobre-masa," Brooklyn, NY, USA",$$,Mexican,bib,"Reserve a table | Sobre Masa | Brooklyn, NY, USA | $$ · Mexican",6
Marea,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/marea," New York, NY, USA",$$$$,Seafood,,"Reserve a table | Marea | New York, NY, USA | $$$$ · Seafood",6
Per Se,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/per-se," New York, NY, USA",$$$$,Contemporary,3 star,"Per Se | New York, NY, USA | $$$$ · Contemporary",6
Le Veau d'Or,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-veau-d-or," New York, NY, USA",$$$,French,,"Reserve a table | Le Veau d'Or | New York, NY, USA | $$$ · French",6
Masa,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/masa," New York, NY, USA",$$$$,Japanese,2 star,"Reserve a table | Masa | New York, NY, USA | $$$$ · Japanese",6
Daphne's,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/daphne-s," Brooklyn, NY, USA",$$,Italian-American,,"Daphne's | Brooklyn, NY, USA | $$ · Italian-American",6
Jean-Georges,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jean-georges," New York, NY, USA",$$$$,Contemporary,2 star,"Reserve a table | Jean-Georges | New York, NY, USA | $$$$ · Contemporary",6
Café Boulud,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-boulud," New York, NY, USA",$$$$,French,1 star,"Reserve a table | Café Boulud | New York, NY, USA | $$$$ · French",6
Lungi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/lungi," New York, NY, USA",$$$,Sri Lankan,bib,"Lungi | New York, NY, USA | $$$ · Sri Lankan",6
"Yeobo, Darling",https://guide.michelin.com/us/en/california/menlo-park/restaurant/yeobo-darling," Menlo Park, CA, USA",$$$$,Korean Contemporary,,"Reserve a table | New | Yeobo, Darling | Menlo Park, CA, USA | $$$$ · Korean Contemporary",6
Corridor 109,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/corridor-109," Los Angeles, CA, USA",$$$$,Asian Contemporary,,"Reserve a table | New | Corridor 109 | Los Angeles, CA, USA | $$$$ · Asian Contemporary",6
Naides,https://guide.michelin.com/us/en/california/san-francisco/restaurant/naides," San Francisco, CA, USA",$$$$,Filipino,,"Reserve a table | New | Naides | San Francisco, CA, USA | $$$$ · Filipino",6
Little Mountain,https://guide.michelin.com/us/en/california/montecito/restaurant/little-mountain," Montecito, CA, USA",$$$,Californian,,"New | Little Mountain | Montecito, CA, USA | $$$ · Californian",6
Vert Frais,https://guide.michelin.com/us/en/new-york-state/long-island-city/restaurant/vert-frais," Long Island City, NY, USA",$$,"Japanese | Reserve a table | JoJo | New York, NY, USA | $$$ · Contemporary | Reserve a table | Tatiana | New York, NY, USA | $$$ · Fusion | Bayon | New York, NY, USA | $ · Cambodian | Reserve a table | Daniel | New York, NY, USA | $$$$ · French | The Leopard at Des Artistes | New York, NY, USA | $$$$ · Italian | Reserve a table | El Fish Marisqueria | New York, NY, USA | $$$ · Mexican | Reserve a table | Cafe Commerce | New York, NY, USA | $$$ · American | Reserve a table | Tong | Brooklyn, NY, USA | $$ · Thai | Risbo | Brooklyn, NY, USA | $$ · American | Reserve a table | Mission Ceviche | New York, NY, USA | $$$ · Peruvian | Bohemian Spirit | New York, NY, USA | $$ · Czech | Reserve a table | Persepolis | New York, NY, USA | $$ · Persian | Chez Fifi | New York, NY, USA | $$$$ · French | Gordo's Cantina | Brooklyn, NY, USA | $$ · Mexican | J.G. Melon | New York, NY, USA | $ · American | Reserve a table | Kebab aur Sharab | New York, NY, USA | $$$ · Indian | Reserve a table | Orsay | New York, NY, USA | $$$ · French | Sushi Akira | New York, NY, USA | $$$$ · Japanese | Reserve a table | Sempre Oggi | New York, NY, USA | $$$$ · Italian | Reserve a table | Sushi Noz | New York, NY, USA | $$$$ · Japanese | Reserve a table | Essential by Christophe | New York, NY, USA | $$$$ · French Contemporary | Reserve a table | Covacha | New York, NY, USA | $$ · Mexican | Cardamom | Queens, NY, USA | $$ · Indian | Reserve a table | Tha Phraya | New York, NY, USA | $$ · Thai contemporary | Reserve a table | Chuan Tian Xia | Brooklyn, NY, USA | $$ · Chinese | Ly Ly Vietnam Cookhouse | New York, NY, USA | $$ · Vietnamese | Olmo | Brooklyn, NY, USA | $$$ · Mexican | Reserve a table | Cafe Sabarsky | New York, NY, USA | $$ · Austrian | Reserve a table | Eléa | New York, NY, USA | $$$ · Greek | Reserve a table | Rolo's | Queens, NY, USA | $$ · American | East Harbor Seafood Palace | Brooklyn, NY, USA | $$ · Chinese | Reserve a table | il Gigante | Queens, NY, USA | $$ · Italian | Chick Chick | New York, NY, USA | $$ · Asian | Reserve a table | Dagon | New York, NY, USA | $$$ · Mediterranean Cuisine | Reserve a table | Tanoreen | Brooklyn, NY, USA | $$ · Middle Eastern | Reserve a table | Yemenat | Brooklyn, NY, USA | $ · Middle Eastern | Enoteca Maria | Staten Island, NY, USA | $$ · Italian | Phayul | Queens, NY, USA | $$ · Tibetan | Reserve a table | Zaab Zaab | Queens, NY, USA | $$ · Thai | Miss Mamie's Spoonbread Too | New York, NY, USA | $$ · Southern | Taverna Kyclades | Astoria, NY, USA | $$ · Greek | Reserve a table | Seppe Pizza Bar | Staten Island, NY, USA | $$ · Pizza | Reserve a table | Melba's | New York, NY, USA | $$ · Southern | SaRanRom Thai | Queens, NY, USA | $$ · Thai | Lakruwana | Staten Island, NY, USA | $$ · Sri Lankan | Reserve a table | Barawine | New York, NY, USA | $$$ · Contemporary | Reserve a table | Neta Shari | Brooklyn, NY, USA | $$$$ · Japanese",Michelin Star,"Reserve a table | Vert Frais | Long Island City, NY, USA | $$ · Japanese | Reserve a table | JoJo | New York, NY, USA | $$$ · Contemporary | Reserve a table | Tatiana | New York, NY, USA | $$$ · Fusion | Bayon | New York, NY, USA | $ · Cambodian | Reserve a table | Daniel | New York, NY, USA | $$$$ · French | The Leopard at Des Artistes | New York, NY, USA | $$$$ · Italian | Reserve a table | El Fish Marisqueria | New York, NY, USA | $$$ · Mexican | Reserve a table | Cafe Commerce | New York, NY, USA | $$$ · American | Reserve a table | Tong | Brooklyn, NY, USA | $$ · Thai | Risbo | Brooklyn, NY, USA | $$ · American | Reserve a table | Mission Ceviche | New York, NY, USA | $$$ · Peruvian | Bohemian Spirit | New York, NY, USA | $$ · Czech | Reserve a table | Persepolis | New York, NY, USA | $$ · Persian | Chez Fifi | New York, NY, USA | $$$$ · French | Gordo's Cantina | Brooklyn, NY, USA | $$ · Mexican | J.G. Melon | New York, NY, USA | $ · American | Reserve a table | Kebab aur Sharab | New York, NY, USA | $$$ · Indian | Reserve a table | Orsay | New York, NY, USA | $$$ · French | Sushi Akira | New York, NY, USA | $$$$ · Japanese | Reserve a table | Sempre Oggi | New York, NY, USA | $$$$ · Italian | Reserve a table | Sushi Noz | New York, NY, USA | $$$$ · Japanese | Reserve a table | Essential by Christophe | New York, NY, USA | $$$$ · French Contemporary | Reserve a table | Covacha | New York, NY, USA | $$ · Mexican | Cardamom | Queens, NY, USA | $$ · Indian | Reserve a table | Tha Phraya | New York, NY, USA | $$ · Thai contemporary | Reserve a table | Chuan Tian Xia | Brooklyn, NY, USA | $$ · Chinese | Ly Ly Vietnam Cookhouse | New York, NY, USA | $$ · Vietnamese | Olmo | Brooklyn, NY, USA | $$$ · Mexican | Reserve a table | Cafe Sabarsky | New York, NY, USA | $$ · Austrian | Reserve a table | Eléa | New York, NY, USA | $$$ · Greek | Reserve a table | Rolo's | Queens, NY, USA | $$ · American | East Harbor Seafood Palace | Brooklyn, NY, USA | $$ · Chinese | Reserve a table | il Gigante | Queens, NY, USA | $$ · Italian | Chick Chick | New York, NY, USA | $$ · Asian | Reserve a table | Dagon | New York, NY, USA | $$$ · Mediterranean Cuisine | Reserve a table | Tanoreen | Brooklyn, NY, USA | $$ · Middle Eastern | Reserve a table | Yemenat | Brooklyn, NY, USA | $ · Middle Eastern | Enoteca Maria | Staten Island, NY, USA | $$ · Italian | Phayul | Queens, NY, USA | $$ · Tibetan | Reserve a table | Zaab Zaab | Queens, NY, USA | $$ · Thai | Miss Mamie's Spoonbread Too | New York, NY, USA | $$ · Southern | Taverna Kyclades | Astoria, NY, USA | $$ · Greek | Reserve a table | Seppe Pizza Bar | Staten Island, NY, USA | $$ · Pizza | Reserve a table | Melba's | New York, NY, USA | $$ · Southern | SaRanRom Thai | Queens, NY, USA | $$ · Thai | Lakruwana | Staten Island, NY, USA | $$ · Sri Lankan | Reserve a table | Barawine | New York, NY, USA | $$$ · Contemporary | Reserve a table | Neta Shari | Brooklyn, NY, USA | $$$$ · Japanese",7
Vert Frais,https://guide.michelin.com/us/en/new-york-state/long-island-city/restaurant/vert-frais," Long Island City, NY, USA",$$,Japanese,,"Reserve a table | Vert Frais | Long Island City, NY, USA | $$ · Japanese",7
JoJo,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jojo," New York, NY, USA",$$$,Contemporary,,"Reserve a table | JoJo | New York, NY, USA | $$$ · Contemporary",7
Tatiana,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tatiana," New York, NY, USA",$$$,Fusion,,"Reserve a table | Tatiana | New York, NY, USA | $$$ · Fusion",7
Bayon,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bayon," New York, NY, USA",$,Cambodian,bib,"Bayon | New York, NY, USA | $ · Cambodian",7
Daniel,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/daniel," New York, NY, USA",$$$$,French,1 star,"Reserve a table | Daniel | New York, NY, USA | $$$$ · French",7
The Leopard at Des Artistes,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-leopard-at-des-artistes," New York, NY, USA",$$$$,Italian,,"The Leopard at Des Artistes | New York, NY, USA | $$$$ · Italian",7
El Fish Marisqueria,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/el-fish-marisqueria," New York, NY, USA",$$$,Mexican,,"Reserve a table | El Fish Marisqueria | New York, NY, USA | $$$ · Mexican",7
Cafe Commerce,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-commerce," New York, NY, USA",$$$,American,,"Reserve a table | Cafe Commerce | New York, NY, USA | $$$ · American",7
Tong,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/tong," Brooklyn, NY, USA",$$,Thai,,"Reserve a table | Tong | Brooklyn, NY, USA | $$ · Thai",7
Risbo,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/risbo," Brooklyn, NY, USA",$$,American,,"Risbo | Brooklyn, NY, USA | $$ · American",7
Mission Ceviche,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/mission-ceviche," New York, NY, USA",$$$,Peruvian,,"Reserve a table | Mission Ceviche | New York, NY, USA | $$$ · Peruvian",7
Bohemian Spirit,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bohemian-spirit," New York, NY, USA",$$,Czech,bib,"Bohemian Spirit | New York, NY, USA | $$ · Czech",7
Persepolis,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/persepolis," New York, NY, USA",$$,Persian,,"Reserve a table | Persepolis | New York, NY, USA | $$ · Persian",7
Chez Fifi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chez-fifi-1212832," New York, NY, USA",$$$$,French,,"Chez Fifi | New York, NY, USA | $$$$ · French",7
Gordo's Cantina,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/gordo-s-cantina," Brooklyn, NY, USA",$$,Mexican,bib,"Gordo's Cantina | Brooklyn, NY, USA | $$ · Mexican",7
J.G. Melon,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/j-g-melon," New York, NY, USA",$,American,,"J.G. Melon | New York, NY, USA | $ · American",7
Kebab aur Sharab,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kebab-aur-sharab," New York, NY, USA",$$$,Indian,,"Reserve a table | Kebab aur Sharab | New York, NY, USA | $$$ · Indian",7
Orsay,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/orsay," New York, NY, USA",$$$,French,,"Reserve a table | Orsay | New York, NY, USA | $$$ · French",7
Sushi Akira,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-akira-1241412," New York, NY, USA",$$$$,Japanese,,"Sushi Akira | New York, NY, USA | $$$$ · Japanese",7
Sempre Oggi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sempre-oggi," New York, NY, USA",$$$$,Italian,,"Reserve a table | Sempre Oggi | New York, NY, USA | $$$$ · Italian",7
Sushi Noz,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-noz," New York, NY, USA",$$$$,Japanese,2 star,"Reserve a table | Sushi Noz | New York, NY, USA | $$$$ · Japanese",7
Essential by Christophe,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/essential-by-christophe," New York, NY, USA",$$$$,French Contemporary,1 star,"Reserve a table | Essential by Christophe | New York, NY, USA | $$$$ · French Contemporary",7
Covacha,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/covacha," New York, NY, USA",$$,Mexican,bib,"Reserve a table | Covacha | New York, NY, USA | $$ · Mexican",7
Cardamom,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/cardamom," Queens, NY, USA",$$,Indian,bib,"Cardamom | Queens, NY, USA | $$ · Indian",7
